product_id,product_size,product_title,product_upc,productlink_id,productlink_buyprice,productlink_presale,productlink_price
1412,8 ea,Pepperidge Farm Buns; Sandwich; with Sesame Seeds ,,7486,2.49,7.49,3.04
2874,7.25 OZ BAG,Pepperidge Farm Cookies - Chessmen Butter,,8994,3.39,7.49,4.51
2875,6 OZ BAG,Pepperidge Farm Cookies - Milano,,8995,3.39,7.49,4.51
2876,7.5 OZ BAG,Pepperidge Farm Cookies - Milano Amaretto,,8996,3.39,7.49,4.51
2877,7 OZ BAG,Pepperidge Farm Cookies - Milano Mint,,8997,3.39,7.49,4.51
2878,13.5 oz tin,Pepperidge Farm Cookies - Pirouettes Cappuccino,,8998,3.39,7.49,4.51
2879,13.5 oz tin,Pepperidge Farm Cookies - Pirouettes Chocolate Fudge,,8999,3.39,7.49,4.51
2880,13.5 oz tin,Pepperidge Farm Cookies - Pirouettes Chocolate Hazelnut Creme,,9000,3.39,7.49,4.51
2881,13.5 oz tin,Pepperidge Farm Cookies - Pirouettes Mint Chocolate,,9001,3.39,7.49,4.51
1413,6 ea,Pepperidge Farm Rolls; Soft Hoagie; with Sesame Seeds ,,7487,2.49,7.49,3.04
2882,7.2 OZ BAG,Pepperidge Farm Soft Baked Chunk Cookies - Dark Chocolate Brownie,,9002,3.39,7.49,4.51
2883,7.2 OZ BAG,Pepperidge Farm Soft Baked Chunk Cookies - Dark Chocolate Mint,,9003,3.39,7.49,4.51
2884,7.2 OZ BAG,Pepperidge Farm Soft Baked Chunk Cookies - White Chocolate Macadamia,,9004,3.39,7.49,4.51
2885,7.2 OZ BAG,Pepperidge Farm Soft Baked Cookies - Milk Chocolate,,9005,3.39,7.49,4.51
2886,7.2 OZ BAG,Pepperidge Farm Soft Baked Cookies - Milk Chocolate Caramel,,9006,3.39,7.49,4.51
2887,7.2 OZ BAG,Pepperidge Farm Soft Baked Cookies - Milk Chocolate Macadamia,,9007,3.39,7.49,4.51
1955,4.1 lbs,Pepperidge Farm® Goldfish Crackers Cheddar - 4.1 lb Box,,8044,8.78,7.49,10.32
498,12 OZ CAN,Pepsi,,6572,3.98,7.49,4.99
450,2 LTR BTL,Pepsi,,6524,1.48,7.49,1.89
451,2 LTR BTL,Pepsi - Diet,,6525,1.48,7.49,1.89
499,12 OZ CAN,Pepsi - Diet,,6573,3.98,7.49,4.56
500,12 OZ CAN,Pepsi - Diet Caffeine Free,,6574,4.68,7.49,4.99
452,2 LTR BTL,Pepsi - Diet Caffeine Free,,6526,1.48,7.49,1.89
453,2 LTR BTL,Pepsi Caffeine Free,,6527,1.48,7.49,1.89
501,12 OZ CAN,Pepsi Caffeine Free,,6575,4.68,7.49,4.99
502,12 OZ CAN,Pepsi Wild Cherry,,6576,4.68,7.49,4.99
454,2 LTR BTL,Pepsi Wild Cherry,,6528,1.48,7.49,1.89
1125,12 oz,Perfect Purity For Kids Body Wash Berry Blast ,,7199,1.99,7.49,2.49
1126,12 oz,Perfect Purity For Kids Body Wash Watermelon ,,7200,1.99,7.49,2.49
1459,12 ea,Perfection Pastries Donuts; Assorted ,,7533,1.99,7.49,2.19
1460,16 oz,Perfection Pastries Donuts; Mini; Powdered Sugar ,,7534,1.99,7.49,2.19
1965,13.5 oz bag,Peterson Farms® Dried Fruit Blend,,8054,6.83,7.49,8.03
3998,11.5 oz,Pillsbury Apple Toaster Strudel Pastries ,,10095,1.99,7.49,2.53
1466,4 ea,Pillsbury Biscuits; Country Style; Value Pack ,,7540,2.49,7.49,3.06
3999,11.5 oz,Pillsbury Blueberry Toaster Strudel Pastries ,,10096,1.99,7.49,2.53
4000,6 ea,Pillsbury Brown Sugar Cinnamon Toaster Strudel Pastries ,,10097,1.99,7.49,2.53
4001,6 ea,Pillsbury Cherry Toaster Strudel Pastries ,,10098,1.99,7.49,2.53
1467,24 ea,Pillsbury Cinnamon Mini-Bites Squares; Pull Apart; with Icing ,,7541,2.38,7.49,2.93
1468,8 ea,Pillsbury Cinnamon Rolls; Cream Cheese Icing ,,7542,2.38,7.49,2.93
1469,8 ea,Pillsbury Cinnamon Rolls; Reduced Fat; with Icing ,,7543,2.38,7.49,2.93
1470,8 ea,Pillsbury Cinnamon Rolls; with Icing ,,7544,2.38,7.49,2.93
1471,5 ea,Pillsbury Cinnamon Rolls; with Icing ,,7545,1.69,7.49,2.08
1463,16.5 oz,Pillsbury Cookie Dough; Sugar ,,7537,2.5,7.49,3.08
1464,12 ea,Pillsbury Cookies; Chocolate Chip ,,7538,2.5,7.49,3.08
1465,12 ea,Pillsbury Cookies; Peanut Butter ,,7539,2.5,7.49,3.08
4002,11.5 oz,Pillsbury Cream Cheese & Strawberry Toaster Strudel Pastries ,,10099,1.99,7.49,2.53
4003,6 ea,Pillsbury Danish Style Cream Cheese Toaster Strudel Pastries ,,10100,1.99,7.49,2.53
1472,8 oz,Pillsbury Dough Sheet; Seamless ,,7546,1.99,7.49,2.45
1473,8 ea,Pillsbury Flaky Twists; Cinnamon; with Icing ,,7547,2.79,7.49,3.43
1474,5 ea,Pillsbury Grands! Cinnamon Rolls; Cinnabon Flaky Supreme with Icing ,,7548,3.69,7.49,4.54
1475,5 ea,Pillsbury Grands! Cinnamon Rolls; Cinnabon with Extra Rich Butter Cream Icing ,,7549,3.69,7.49,4.54
1476,5 ea,Pillsbury Grands! Cinnamon Rolls; Cinnabon with Icing ,,7550,3.69,7.49,4.54
1477,5 ea,Pillsbury Grands! Cinnamon Rolls; with Cream Cheese Icing ,,7551,3.69,7.49,4.54
1478,13.2 oz,Pillsbury Italian Bread; Country ,,7552,2.29,7.49,2.82
4004,6 ea,Pillsbury Pastries; Cheese Sauce; Egg & Bacon ,,10101,1.99,7.49,2.53
4005,6 ea,Pillsbury Pastries; Cheese Sauce; Egg & Sausage ,,10102,1.99,7.49,2.53
4006,6 ea,Pillsbury Pastries; Sweet Delights; Boston Cream Pie ,,10103,1.99,7.49,2.53
4007,6 ea,Pillsbury Pastries; Wildberry ,,10104,1.99,7.49,2.53
4008,11.5 oz,Pillsbury Raspberry Toaster Strudel Pastries ,,10105,1.99,7.49,2.53
4009,11.5 oz,Pillsbury Strawberry Toaster Strudel Pastries ,,10106,1.99,7.49,2.53
1479,8 ea,Pillsbury Sweet Rolls; Orange; with Icing ,,7553,2.38,7.49,2.93
4010,23 oz,Pillsbury Toaster Pastries ,,10107,3.58,7.49,4.55
3105,9.2 OZ CAN,Planters Cashews Halves + Pieces,,9225,4.49,7.49,5.7
3106,10 OZ CAN,Planters Mixed Nuts,,9226,5.99,7.49,7.61
3107,11.5 oz can,Planters Mixed Nuts - lightly salted,,9227,4.49,7.49,5.7
3108,16 oz can,Planters Peanuts - Cocktail,,9228,3.37,7.49,4.28
3109,16 OZ JAR,Planters Peanuts - Dry Roasted,,9229,3.37,7.49,4.28
3110,16 OZ JAR,Planters Peanuts - Dry Roasted; lightly salted,,9230,3.37,7.49,4.28
3111,12 oz can,Planters Peanuts - Honey Roasted,,9231,3.29,7.49,4.18
3112,12.5 oz can,Planters Peanuts - Spanish Redskin,,9232,3.29,7.49,4.18
1982,46 oz jar,Planters® Cashews Halves & Pieces - 46 oz Jar,,8071,10.87,7.49,12.77
1983,38 oz jar,Planters® Fancy Cashews - 38 oz Jar,,8072,11.27,7.49,13.24
1984,5 Lbs.,Planters® In Shell Unsalted Peanuts -5 Lb. Bag,,8073,5.25,7.49,6.17
1985,56 oz jar,Planters® Mixed Nuts - 56 oz Jar,,8074,10.47,7.49,12.3
1986,1.5 oz bags,Planters® Nut-rition Mix  - 18 Pack,,8075,9.76,7.49,11.47
1987,1 oz bags,Planters® Salted Peanuts On The Go - 48 Pack,,8076,7.78,7.49,9.14
1988,2 oz bags,Planters® Tube Variety Snack Packs On The Go  - 24 Pack,,8077,8.32,7.49,9.78
1989,52 oz jar,Planters®Honey Roasted Peanuts - 52 oz Jar,,8078,6.26,7.49,7.36
756,18 CT BOX,Playtex Gentle Glide Tampons - Regular; Deodorant,,6830,3.99,7.49,4.44
760,36 ct box,Playtex Gentle Glide Tampons - Regular; Non-Deodorant,,6834,7.29,7.49,7.54
758,18 ct box,Playtex Gentle Glide Tampons - Super Plus; Deodorant,,6832,3.99,7.49,4.44
762,36 ct box,Playtex Gentle Glide Tampons - Super Plus; Non-Deodorant,,6836,7.29,7.49,7.54
757,18 ct box,Playtex Gentle Glide Tampons - Super; Deodorant,,6831,3.99,7.49,4.44
761,36 ct box,Playtex Gentle Glide Tampons - Super; Non-Deodorant,,6835,7.29,7.49,7.54
759,36 ct box,Playtex Gentle Glide Tampons Multi-Pack - Regular & Super; Deodorant,,6833,7.29,7.49,7.54
763,36 ct box,Playtex Gentle Glide Tampons Multi-Pack - Regular & Super; Non-Deodorant,,6837,6.77,7.49,7.54
2362,17 oz cans,Pledge® Lemon Furniture Polish -3 Pack,,8475,10.23,7.49,12.02
2219,3.5 Lbs,Plums - 3.5 Lbs.,,8332,5.46,7.49,6.42
2008,1.12 oz bags,Pop-Secret® 100 Calorie Popcorn Butter - 30 Pack,,8097,6.88,7.49,8.08
2251,70 ct,Poppies® Belgian Mini Cream Puffs - 70 Pack,,8364,8.47,7.49,9.95
1919,48 oz box,Post® Honey Bunches of Oats Honey Roasted - 2 Bags,,8008,6.78,7.49,7.97
1920,48 oz box,Post® Honey Bunches of Oats with Almonds - 2 Bags,,8009,6.82,7.49,8.01
2241,15 lb bag,Potatoes Baking - 15 lb bag,,8354,10.47,7.49,12.3
2242,10 lb bag,Potatoes Russet Large - 10 lb bag,,8355,5.87,7.49,6.9
550,32 oz,Powerade Lemon Lime Bottle ,,6624,0.89,7.49,1.18
552,8 ea,Powerade Sports Drink + B Vitamins; Fruit Punch ,,6626,5.49,7.49,7.3
553,8 ea,Powerade Sports Drink + B Vitamins; Orange ,,6627,5.49,7.49,7.3
554,32 oz,Powerade Sports Drink + B-Vitamins; Grape ,,6628,0.89,7.49,1.18
551,32 oz,Powerade Sports Drink - Sour Melon ,,6625,0.89,7.49,1.18
562,8 ea,Powerade Sports Drink+B Vitamins; Mountain Blast ,,6636,5.49,7.49,7.3
555,32 oz,Powerade Sports Drink; B Vitamin Enhanced; Fruit Punch ,,6629,0.89,7.49,1.18
556,32 oz,Powerade Sports Drink; B Vitamin Enhanced; Mountain Berry Blast ,,6630,0.89,7.49,1.18
557,32 oz,Powerade Sports Drink; B Vitamin Enhanced; Orange ,,6631,0.89,7.49,1.18
558,32 oz,Powerade Sports Drink; B Vitamin Enhanced; Strawberry Lemonade ,,6632,0.89,7.49,1.18
559,32 oz,Powerade Sports Drink; Zero Calorie; + B-Vitamins; Grape ,,6633,0.89,7.49,1.18
560,32 oz,Powerade Sports Drink; Zero Calorie; + B-Vitamins; Mixed Berry ,,6634,0.89,7.49,1.18
561,32 oz,Powerade Sports Drink; Zero Calorie; Strawberry ,,6635,0.89,7.49,1.18
2205,5 lbs,Premium Gala Washington Apples - 5 Lb. Bag,,8318,6.42,7.49,7.54
2924,18ct,Pringles 3 Flavor Fun Pack,,9044,5.99,7.49,7.61
2925,6 OZ CAN,Pringles Potato Chips,,9045,1.5,7.49,1.91
2926,6 oz can,Pringles Potato Chips - Barbecue,,9046,1.5,7.49,1.91
2927,6 oz can,Pringles Potato Chips - Jalepeno,,9047,1.5,7.49,1.91
2928,6 oz can,Pringles Potato Chips - Pizza,,9048,1.5,7.49,1.91
2929,6 oz can,Pringles Potato Chips - Salt & Vinegar,,9049,1.5,7.49,1.91
2930,6 OZ CAN,Pringles Potato Chips - Sour Cream & Onion,,9050,1.5,7.49,1.91
2931,5.2 OZ CAN,Pringles Potato Chips Fat Free,,9051,2.99,7.49,3.8
2274,500 sq. ft,Professional Plastic Food Wrap Film - 2 / 500 sq. ft,,8387,9.68,7.49,11.37
1890,18.5 oz can,Progresso® Chicken Pasta Combo - 8 Pack,,7979,10.45,7.49,12.28
1891,18.5 oz can,Progresso® Italian Recipes Variety - 8 Pack,,7980,10.88,7.49,12.78
1892,18.5 oz can,Progresso® Light Vegetable Soup  - 8 Pack,,7981,10.88,7.49,12.78
1893,18.5 oz can,Progresso® Lite Chicken  Beef Soup Combo - 8 Pack,,7982,11.88,7.49,13.96
1894,18.5 oz can,Progresso® Reduced Sodium Chicken Combo - 8 Pack,,7983,10.88,7.49,12.78
1895,18.5 oz can,Progresso® Traditional Clam Chowder - 8 Pack,,7984,10.76,7.49,12.64
3211,15 oz,Promise Spread; 35% Vegetable Oil; Light ,,9330,2.49,7.49,3.01
3212,15 oz,Promise Spread; 60% Vegetable Oil; Buttery ,,9331,2.49,7.49,3.01
563,6 ea,Propel Berry Fitness Water Bottle 6 Pack ,,6637,3.99,7.49,5.31
564,6 ea,Propel Grape Fitness Water 6 Pack Bottle ,,6638,3.99,7.49,5.31
565,6 ea,Propel Lemon Fitness Water Bottle 6 Pack ,,6639,3.99,7.49,5.31
347,10 ea,Propel Water Beverage Mix; Vitamin Enhanced; Lemonade; Powder Packets ,,6421,2.99,7.49,3.65
566,6 ea,Propel Water Beverage; Nutrient Enhanced; Black Cherry ,,6640,3.99,7.49,5.31
567,24 oz,Propel Water Beverage; Nutrient Enhanced; Black Cherry ,,6641,1.29,7.49,1.72
568,24 oz,Propel Water Beverage; Nutrient Enhanced; Peach Mango ,,6642,1.29,7.49,1.72
569,6 ea,Propel Water Beverage; Nutrient Enhanced; Peach Mango ,,6643,3.99,7.49,5.31
570,12 ea,Propel Water Beverage; Vitamin Enhanced; Berry ,,6644,6.99,7.49,9.3
571,24 oz,Propel Water Beverage; Vitamin Enhanced; Berry ,,6645,1.29,7.49,1.72
572,6 ea,Propel Water Beverage; Vitamin Enhanced; Blueberry Pomegranate ,,6646,3.99,7.49,5.31
573,24 oz,Propel Water Beverage; Vitamin Enhanced; Blueberry Pomegranate ,,6647,1.29,7.49,1.72
574,12 ea,Propel Water Beverage; Vitamin Enhanced; Grape ,,6648,6.99,7.49,9.3
575,24 oz,Propel Water Beverage; Vitamin Enhanced; Grape ,,6649,1.29,7.49,1.72
576,24 oz,Propel Water Beverage; Vitamin Enhanced; Kiwi-Strawberry ,,6650,1.29,7.49,1.72
577,6 ea,Propel Water Beverage; Vitamin Enhanced; Kiwi-Strawberry ,,6651,3.99,7.49,5.31
578,24 oz,Propel Water Beverage; Vitamin Enhanced; Lemon ,,6652,1.29,7.49,1.72
2319,132 ct box,Puffs® Plus Lotion Facial Tissue 2 Ply -6 Pack,,8432,9.88,7.49,11.61
699,500 ct pkg,Q-Tips Cotton Swabs,,6773,2.97,7.49,3.39
2630,16 oz,Quaker Cap 'N Crunch ,,8756,3.99,7.49,4.99
2631,14 oz,Quaker Cap 'N Crunch Peanut Butter Crunch ,,8757,3.99,7.49,4.99
2632,15 oz,Quaker Cap'N Crunch's Crunch Berries ,,8758,3.99,7.49,4.99
2633,15 oz,Quaker Cereal; Life ,,8759,2.99,7.49,3.74
3088,10 ct box,Quaker Chewy Granola Bars - Chocolate Chip,,9208,2.36,7.49,3
3089,10 ct box,Quaker Chewy Granola Bars - Oatmeal Raisin,,9209,2.36,7.49,3
3090,10 ct box,Quaker Chewy Granola Bars - Peanut Butter Chocolate Chip,,9210,2.36,7.49,3
3091,10 ct box,Quaker Chewy Granola Bars - S'mores,,9211,2.36,7.49,3
3092,10 ct box,Quaker Chewy Granola Bars - Variety Choc Chip; PB; Cookies N Cream,,9212,2.36,7.49,3
2634,16 oz,Quaker Essentials Oatmeal Squares ,,8760,3.59,7.49,4.49
2680,8 ea,Quaker Instant Oatmeal; Cinnamon Swirl ,,8806,3.04,7.49,3.8
2681,8 ea,Quaker Instant Oatmeal; High Fiber; Maple & Brown Sugar ,,8807,3.04,7.49,3.8
2682,8 ea,Quaker Instant Oatmeal; Maple & Brown Sugar ,,8808,3.04,7.49,3.8
2635,21 oz,Quaker Life Cereal ,,8761,3.59,7.49,4.49
2636,15 oz,Quaker Life Cinnamon Cereal ,,8762,2.99,7.49,3.74
2637,21 oz,Quaker Life Cinnamon Cereal ,,8763,3.59,7.49,4.49
2683,10 ea,Quaker Oatmeal; Instant; Apples & Cinnamon ,,8809,3.04,7.49,3.8
2684,10 ea,Quaker Oatmeal; Instant; Bakery Favorites Variety ,,8810,3.04,7.49,3.8
2685,10 ea,Quaker Oatmeal; Instant; Flavor Variety ,,8811,3.04,7.49,3.8
2686,10 ea,Quaker Oatmeal; Instant; Fruit & Cream Variety ,,8812,3.04,7.49,3.8
2687,10 ea,Quaker Oatmeal; Instant; Lower Sugar Flavor Variety ,,8813,3.04,7.49,3.8
2688,10 ea,Quaker Oatmeal; Instant; Lower Sugar; Maple & Brown Sugar ,,8814,3.04,7.49,3.8
2689,10 ea,Quaker Oatmeal; Instant; Maple & Brown Sugar ,,8815,3.04,7.49,3.8
2690,12 ea,Quaker Oatmeal; Instant; Original ,,8816,3.04,7.49,3.8
2691,10 ea,Quaker Oatmeal; Instant; Peaches & Cream ,,8817,3.04,7.49,3.8
2692,10 ea,Quaker Oatmeal; Instant; Raisin; Date & Walnut ,,8818,3.04,7.49,3.8
2693,10 ea,Quaker Oatmeal; Instant; Raisins & Spice ,,8819,3.04,7.49,3.8
2694,18 oz,Quaker Oats; Old Fashioned ,,8820,2.79,7.49,3.49
2695,42 oz,Quaker Oats; Old Fashioned ,,8821,4.69,7.49,5.86
1921,40 oz box,Quaker® Capn Crunch - 2 Bags,,8010,4.98,7.49,5.85
1857,48 Ct Box,Quaker® Chewy Granola Bars 90 Calories  Variety - 48 ct,,8126,8.47,7.49,9.95
1858,48 ct box,Quaker® Chewy Granola Bars Variety Pack - 48 ct,,8127,7.59,7.49,8.92
1922,40 ct pkg,Quaker® Instant Oatmeal Maple & Brown Sugar -40 Packets,,8011,7.88,7.49,9.26
1923,55 ct. pkg,Quaker® Instant Oatmeal Variety -55 Packets,,8012,9.77,7.49,11.48
1924,56 oz box,Quaker® Natural Granola Oats & Honey  -2 Pack,,8013,7.42,7.49,8.72
1925,4.5  Lb. Bags,Quaker® Oats  -2 Pack,,8014,6.88,7.49,8.08
1926,5 Lb. Bags,Quaker® Quick Grits -3 Pack,,8015,6.52,7.49,7.66
4847,12 ea,Quilted Northern Ultra Plush Bath Tissue 12 Double Rolls ,,10951,6.99,7.49,7.76
4848,24 ea,Quilted Northern Ultra Plush Bath Tissue 24 Double Rolls ,,10952,12.99,7.49,14.42
4849,6 ea,Quilted Northern Ultra Plush Bath Tissue 6 Double Rolls ,,10953,3.99,7.49,4.43
198,3 ea,R.W. Knudsen Family 100% Juice; Tropical Punch ,,6271,3.69,7.49,4.35
2624,15 oz,Raisin Bran Cereal ,,8750,2.69,7.49,3.36
2625,17.1 oz,Raisin Nut Bran Cereal ,,8751,4.69,7.49,5.86
145,15 OZ SQZ,ReaLemon Lemon Juice from Concentrate,,6218,1.72,7.49,2.34
146,15 OZ SQZ,ReaLemon Lime Juice from Concentrate,,6219,1.87,7.49,2.49
4583,2 ea,Red Baron Deep Dish Singles 2 Meat Trio Pizzas ,,10680,3.49,7.49,4.36
4584,2 ea,Red Baron Deep Dish Singles 4 Cheese Pizza ,,10681,3.49,7.49,4.36
4582,2 ea,Red Baron Deep Dish Singles Pepperoni Pizza ,,10679,3.49,7.49,4.36
4585,2 ea,Red Baron Deep Dish Singles Supreme Pizza ,,10682,3.49,7.49,4.36
4586,2 ea,Red Baron French Bread Pizzas ,,10683,3.49,7.49,4.36
4587,2 ea,Red Baron French Bread Pizzas 5 Cheese and Garlic ,,10684,3.49,7.49,4.36
4588,2 ea,Red Baron French Bread Pizzas Supreme ,,10685,3.49,7.49,4.36
4589,2 ea,Red Baron Pepperoni French Bread Pizza ,,10686,3.49,7.49,4.36
4590,20.66 oz,Red Baron Pizza; 4-Cheese ,,10687,4.5,7.49,5.63
4591,19.79 oz,Red Baron Pizza; Original Crust; 4-Cheese ,,10688,4.5,7.49,5.63
4592,19.86 oz,Red Baron Pizza; Original Crust; Pepperoni ,,10689,4.5,7.49,5.63
4593,21.33 oz,Red Baron Pizza; Original Crust; Supreme ,,10690,4.5,7.49,5.63
4594,20 oz,Red Baron Pizza; Pepperoni ,,10691,4.5,7.49,5.63
4595,21.2 oz,Red Baron Pizza; Sausage & Pepperoni ,,10692,4.5,7.49,5.63
4596,22.1 oz,Red Baron Pizza; Special Deluxe ,,10693,4.5,7.49,5.63
4597,22.63 oz,Red Baron Pizza; Supreme ,,10694,4.5,7.49,5.63
4598,17.46 oz,Red Baron Pizza; Thin & Crispy; Supreme ,,10695,4.5,7.49,5.63
4599,15.77 oz,Red Baron Pizza; Thin & Crispy; Tuscan Style Crust; Pepperoni ,,10696,4.5,7.49,5.63
4600,14.76 oz,Red Baron Pizza; Thin Crust; 5-Cheese ,,10697,4.5,7.49,5.63
2191,12 pk,Red Baron® Deep Dish Singles Pizza variety - 12 ct.,,8304,10.76,7.49,12.64
2192,3 ct. pkg,Red Baron® Four Cheese Pizza - 3 Pack,,8305,12.46,7.49,14.64
100,12 ea,Red Bull Energy Drink ,,6173,2.89,7.49,3.47
101,8.3 oz,Red Bull Energy Drink ,,6174,1.99,7.49,2.39
102,4 ea,Red Bull Energy Drink ,,6175,6.99,7.49,8.39
103,12 ea,Red Bull Energy Drink 12 pack ,,6176,19.99,7.49,23.99
104,4 ea,Red Bull Energy Drink 4 Pack ,,6177,9.99,7.49,11.99
105,16.9 oz,Red Bull Energy Drink Can ,,6178,3.99,7.49,4.79
106,4 ea,Red Bull Energy Drink; Sugar Free ,,6179,6.99,7.49,8.39
107,8.4 oz,Red Bull Energy Drink; Sugar Free ,,6180,1.99,7.49,2.39
108,2 oz,Red Bull Energy Shot ,,6181,2.79,7.49,3.35
109,12 ea,Red Bull Sugar Free 12 Pack ,,6182,19.99,7.49,23.99
110,4 ea,Red Bull Sugar Free Energy Drink 4 Pack ,,6183,9.99,7.49,11.99
111,2 oz,Red Bull Sugarfree Shot ,,6184,2.79,7.49,3.35
2243,10 lbs.,Red Potatoes- Medium Sized - 10 Lbs. Bag,,8356,5.28,7.49,6.2
2208,12 oz Box,Red Raspberries- Big Pack,,8321,7.48,7.49,8.79
4016,10 oz,Redi-Serve Chicken Patties ,,10113,1.67,7.49,2.09
4014,8 oz,Redi-Serve Popcorn Chicken ,,10111,1.67,7.49,2.09
2793,1 PKG,Reese's Peanut Butter Cups,,8913,0.64,7.49,0.84
2626,13 oz,Reese's Puffs Cereal; Corn Puffs ,,8752,3.29,7.49,4.11
2627,18 oz,Reese's Puffs Cereal; Corn Puffs ,,8753,3.99,7.49,4.99
2092,72 ct. pkg,Reeses® Peanut Butter Cup - Big Box,,8196,32.76,7.49,38.49
2093,44 oz pkg,Reeses® Pieces  Big Bag,,8197,5.73,7.49,6.73
2094,25 oz pkg,Reeses® Selects Clusters - Big Bag,,8198,8.66,7.49,10.18
5733,100 ea,Regular Strength Tylenol Tablets ,,11818,6.79,7.49,8.49
4974,7.5 oz,Renuzit Air Freshener; Adjustable; Paradise Breeze ,,11078,0.94,7.49,1.08
4975,7.5 oz,Renuzit Air Freshener; Adjustable; Sunny Laundry ,,11079,0.94,7.49,1.08
4976,7.5 oz,Renuzit Air Freshener; Long Last; After the Rain ,,11080,0.94,7.49,1.08
4977,7.5 oz,Renuzit Air Freshener; Long Last; Apple & Cinnamon ,,11081,0.94,7.49,1.08
4978,7.5 oz,Renuzit Air Freshener; Long Last; Relaxing Spa ,,11082,0.94,7.49,1.08
4979,7.5 oz,Renuzit Air Freshener; Long Last; Simply Vanilla ,,11083,0.94,7.49,1.08
4980,7.5 oz,Renuzit Air Freshener; Long Last; Super Odor Killer ,,11084,0.94,7.49,1.08
4981,7.5 oz,Renuzit Air Freshener; Raspberry ,,11085,0.94,7.49,1.08
4982,3.52 oz,Renuzit Air Freshening Pearls; After the Rain ,,11086,2.99,7.49,3.44
4983,3.52 oz,Renuzit Air Freshening Pearls; Pure Breeze ,,11087,2.99,7.49,3.44
4984,7.5 oz,Renuzit Long Last Adjustable Air Freshener ,,11088,0.94,7.49,1.08
2272,300 sq ft,Reynolds®  Wrap Heavy Duty Aluminum Foil - 150 sq ft - 2 Pack,,8385,11.72,7.49,13.77
2273,550  sq ft,Reynolds® Wrap Aluminum Foil - 275 sq ft - 2 Pack,,8386,14.95,7.49,17.57
2799,6 OZ PKG,Riesen Chocolate Caramels,,8919,1.99,7.49,2.65
727,2 OZ STK,Right Guard Active Deodorant Sport Gel,,6801,2.16,7.49,2.99
728,6 OZ CAN,Right Guard Sport Deodorant Spray - Original,,6802,3.69,7.49,3.94
729,6 OZ CAN,Right Guard Sport Deodorant Spray - Powder Dry,,6803,3.69,7.49,3.94
730,6 OZ CAN,Right Guard Sport Deodorant Spray - Unscented,,6804,3.69,7.49,3.94
112,4 ea,Rockstar Energy + Juice ,,6185,6.49,7.49,7.79
113,4 ea,Rockstar Energy Drink ,,6186,6.49,7.49,7.79
114,16 oz,Rockstar Energy Drink ,,6187,1.99,7.49,2.39
115,4 ea,Rockstar Energy Drink 4 Pack ,,6188,6.49,7.49,7.79
116,4 ea,Rockstar Energy Drink Sugar Free 4 pack ,,6189,6.49,7.49,7.79
117,16 oz,Rockstar Zero Carb Energy Drink ,,6190,1.99,7.49,2.39
3133,12 OZ BAG,Rold Gold Pretzels - Rods,,9253,2.99,7.49,3.8
3134,16 OZ BAG,Rold Gold Pretzels - Thins,,9254,2.99,7.49,3.8
3135,16 OZ BAG,Rold Gold Pretzels - Tiny Twists,,9255,2.99,7.49,3.8
3136,10 oz bag,Rold Gold Pretzels - Tiny Twists Cheddar,,9256,2.99,7.49,3.8
3137,10 oz bag,Rold Gold Pretzels - Tiny Twists Honey Mustard,,9257,2.99,7.49,3.8
2248,3 lb pkg,Roma Tomatoes - 3 Lbs.,,8361,5.99,7.49,7.04
5835,10 oz can,Rotel Diced Tomatoes & Green Chiles,,11920,1.59,7.49,2.05
5836,10 oz can,Rotel Diced Tomatoes - Extra Hot Chile Peppers,,11921,1.59,7.49,2.05
5837,10 oz can,Rotel Diced Tomatoes - Mexican Lime Juice & Cilantro,,11922,1.59,7.49,2.05
2934,9 OZ BAG,Ruffles Potato Chips,,9054,3.99,7.49,5.07
2935,9.5 OZ BAG,Ruffles Potato Chips - Cheddar & Sour Cream,,9055,3.99,7.49,5.07
2936,9.5 OZ BAG,Ruffles Potato Chips - Sour Cream & Onion,,9056,3.99,7.49,5.07
2937,14 oz bag,Ruffles Potato Chips Family Size,,9057,4.99,7.49,6.34
2938,6.5OZ BAG,Ruffles Potato Chips Reduced Fat,,9058,3.99,7.49,5.07
1414,8 ea,Sara Lee Buns; Hamburger; Wheat ,,7488,2.99,7.49,3.65
1415,8 ea,Sara Lee Buns; Hamburger; White ,,7489,1.69,7.49,2.06
3387,8 oz,Sara Lee Colby Jack Cheese ,,9506,3.99,7.49,5.31
3388,8 oz,Sara Lee PreSliced Cheese Mild Yellow Cheddar ,,9507,3.99,7.49,5.31
3389,8 oz,Sara Lee Sliced Smoked Provolone Cheese 10 Slices ,,9508,3.99,7.49,5.31
1416,12 oz,Sara Lee Whole Grain Hot Dog Buns ,,7490,1.69,7.49,2.06
4676,200 ft,Saran Plastic Wrap; Clear ,,10777,1.99,7.49,2.65
4677,1 ea,Saran Wrap; Premium; Heavy Duty ,,10778,1.99,7.49,2.65
3325,8 oz,Sargento Artisan Blends Shredded Cheese - Mozzarella & Provolone ,,9444,2.79,7.49,3.35
3326,8 oz,Sargento Bistro Blends Cheese - Italian Pasta with Authentic Italian Herbs ,,9445,2.79,7.49,3.35
3327,8 oz,Sargento Cheese; Authentic Mexican ,,9446,2.79,7.49,3.35
3328,8 oz,Sargento Cheese; Natural; 4 Cheese Italian; Shredded; Reduced Fat ,,9447,2.79,7.49,3.35
